DBCODE,ENTITY,SITE,REACH_TYPE,DATE,INVERT_NO,LR_SUB,SUBSAMPLE_AREA,SUBSAMPLE_PROPORTION,TAXA,TAXA_RANK,INV_LIFESTAGE,MAG,INVERT_LENGTH,CONVERTED_LENGTH,TOT_CNT
AS010,2,"FRITZ",SG,2014-07-15,18,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.2,0.60,1
AS010,2,"FRITZ",SG,2014-07-15,19,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.2,0.60,1
AS010,2,"FRITZ",SG,2014-07-15,20,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.3,0.70,1
AS010,2,"FRITZ",SG,2014-07-15,21,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.3,0.70,1
AS010,2,"FRITZ",SG,2014-07-15,22,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.4,0.70,1
AS010,2,"FRITZ",SG,2014-07-15,23,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.4,0.70,1
AS010,2,"FRITZ",SG,2014-07-15,24,SUB,0.1875,0.5000,"Drunella","GENUS",N,6.00,4.2,0.70,1
AS010,2,"FRITZ",SG,2014-07-15,25,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,26,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.5,0.75,1
AS010,2,"FRITZ",SG,2014-07-15,27,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,28,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,29,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,30,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,31,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.75,1
AS010,2,"FRITZ",SG,2014-07-15,32,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,33,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.5,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,34,SUB,0.1875,0.5000,"Drunella","GENUS",N,6.00,4.7,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,35,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.6,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,36,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.6,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,37,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.6,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,38,SUB,0.1875,0.5000,"Acari","SUBCLASS",N,2.00,1.6,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,39,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,40,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,41,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,42,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,43,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,44,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,45,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"FRITZ",SG,2014-07-15,46,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.7,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,47,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,48,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,49,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,50,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,51,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,52,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,53,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,54,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.8,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,55,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,4.5,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,56,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,4.5,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,57,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,2.9,0.90,1
AS010,2,"FRITZ",SG,2014-07-15,58,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,0.95,1
AS010,2,"FRITZ",SG,2014-07-15,59,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,60,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,0.95,1
AS010,2,"FRITZ",SG,2014-07-15,61,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,0.95,1
AS010,2,"FRITZ",SG,2014-07-15,62,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,0.95,1
AS010,2,"FRITZ",SG,2014-07-15,63,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,1.9,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,64,SUB,0.1875,0.5000,"Rhyacophila","GENUS",N,6.00,5.7,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,65,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,66,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,67,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,68,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,69,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,5.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,70,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,36
AS010,2,"FRITZ",SG,2014-07-15,71,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,72,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,73,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,74,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,75,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,76,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,77,SUB,0.1875,0.5000,"Neophylax","GENUS",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,78,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,6.00,6.0,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,79,SUB,0.1875,0.5000,"Neophylax","GENUS",N,6.00,6.1,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,80,SUB,0.1875,0.5000,"Drunella","GENUS",N,6.00,6.2,1.00,1
AS010,2,"FRITZ",SG,2014-07-15,81,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.1,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,82,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.1,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,83,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,5.3,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,84,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,6.5,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,85,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,6.5,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,86,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.2,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,87,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.2,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,88,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.2,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,89,SUB,0.1875,0.5000,"Neophylax","GENUS",N,5.00,5.5,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,90,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,5.6,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,91,SUB,0.1875,0.5000,"Drunella","GENUS",N,6.00,6.8,1.10,1
AS010,2,"FRITZ",SG,2014-07-15,92,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.3,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,93,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.3,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,94,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,4.00,4.6,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,95,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,6.9,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,96,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,3.7,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,97,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,7.0,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,98,SUB,0.1875,0.5000,"Ceratopogonidae","FAMILY",N,2.00,2.4,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,99,SUB,0.1875,0.5000,"Ostracoda","CLASS",N,2.00,2.4,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,100,SUB,0.1875,0.5000,"Trichoptera","ORDER",N,5.00,6.0,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,101,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,7.2,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,102,SUB,0.1875,0.5000,"Heptageniidae","FAMILY",N,6.00,7.3,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,103,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,7.4,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,104,SUB,0.1875,0.5000,"Drunella","GENUS",N,6.00,7.4,1.20,1
AS010,2,"FRITZ",SG,2014-07-15,105,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,106,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,107,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,108,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,109,SUB,0.1875,0.5000,"Chironomidae","FAMILY",P,2.00,2.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,110,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,111,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,3.20,4.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,112,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,7.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,113,SUB,0.1875,0.5000,"Heptageniidae","FAMILY",N,6.00,7.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,114,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.1,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,115,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.1,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,116,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.1,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,117,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.6,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,118,SUB,0.1875,0.5000,"Ceratopogonidae","FAMILY",N,2.00,2.6,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,119,SUB,0.1875,0.5000,"Calineuria","GENUS",N,4.00,5.2,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,120,SUB,0.1875,0.5000,"Baetis","GENUS",N,5.00,6.5,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,121,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,7.8,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,122,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,5.3,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,123,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,8.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,124,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,8.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,125,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,8.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,126,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,8.0,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,127,SUB,0.1875,0.5000,"Drunella","GENUS",N,5.00,6.7,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,128,SUB,0.1875,0.5000,"Rhyacophila","GENUS",N,5.00,6.7,1.30,1
AS010,2,"FRITZ",SG,2014-07-15,129,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.7,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,130,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,2.7,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,131,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.4,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,132,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,5.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,133,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,5.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,134,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,8.3,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,135,SUB,0.1875,0.5000,"Baetis","GENUS",N,2.50,3.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,136,SUB,0.1875,0.5000,"Ephemeroptera","ORDER",N,5.00,7.0,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,137,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,138,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,139,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,6.00,8.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,140,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,8.5,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,141,SUB,0.1875,0.5000,"Baetis","GENUS",N,5.00,7.1,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,142,SUB,0.1875,0.5000,"Ephemeroptera","ORDER",N,5.00,7.1,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,143,SUB,0.1875,0.5000,"Rhyacophila","GENUS",N,5.00,7.1,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,144,SUB,0.1875,0.5000,"Baetis","GENUS",N,5.00,7.2,1.40,1
AS010,2,"FRITZ",SG,2014-07-15,145,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,5.00,7.3,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,146,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,5.9,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,147,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,4.8,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,148,SUB,0.1875,0.5000,"Elmidae","FAMILY",N,2.00,3.0,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,149,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.0,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,150,SUB,0.1875,0.5000,"Heptageniidae","FAMILY",N,4.00,6.0,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,151,SUB,0.1875,0.5000,"Drunella","GENUS",N,5.00,7.5,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,152,SUB,0.1875,0.5000,"Yoraperla","GENUS",N,5.00,7.5,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,153,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,6.1,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,154,SUB,0.1875,0.5000,"Calineuria","GENUS",N,4.00,6.1,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,155,SUB,0.1875,0.5000,"Glossosoma","GENUS",N,4.00,6.1,1.50,1
AS010,2,"FRITZ",SG,2014-07-15,156,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,157,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,158,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,159,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,160,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,161,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,6.2,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,162,SUB,0.1875,0.5000,"Tanypodinae","GENUS",N,1.60,2.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,163,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.0,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,164,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.0,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,165,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,6.3,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,166,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,3.20,5.1,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,167,SUB,0.1875,0.5000,"Perlidae","FAMILY",N,4.00,6.4,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,168,SUB,0.1875,0.5000,"Nemouridae","FAMILY",N,6.00,9.7,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,169,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,170,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,171,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,172,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.2,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,173,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,174,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,175,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,176,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,6.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,177,SUB,0.1875,0.5000,"Cinygmula","GENUS",N,4.00,6.5,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,178,SUB,0.1875,0.5000,"Baetis","GENUS",N,6.00,9.8,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,179,SUB,0.1875,0.5000,"Wormaldia","GENUS",N,5.00,8.2,1.60,1
AS010,2,"FRITZ",SG,2014-07-15,180,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.6,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,181,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.3,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,182,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.3,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,183,SUB,0.1875,0.5000,"Cinygmula","GENUS",N,5.00,8.3,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,184,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,6.7,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,185,SUB,0.1875,0.5000,"Heptageniidae","FAMILY",N,4.00,6.7,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,186,SUB,0.1875,0.5000,"Calineuria","GENUS",N,4.00,6.7,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,187,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,1.60,2.7,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,188,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,3.20,5.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,189,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,190,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,191,SUB,0.1875,0.5000,"Calineuria","GENUS",N,3.20,5.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,192,SUB,0.1875,0.5000,"Nematoda","PHYLUM",N,2.00,3.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,193,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,3.20,5.5,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,194,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,3.20,5.5,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,195,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,196,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,197,SUB,0.1875,0.5000,"Drunella","GENUS",N,3.20,5.5,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,198,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,6.9,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,199,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,6.00,10.4,1.70,1
AS010,2,"FRITZ",SG,2014-07-15,200,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,1.60,2.8,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,201,SUB,0.1875,0.5000,"Chironomidae","FAMILY",P,1.60,2.8,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,202,SUB,0.1875,0.5000,"Chironomidae","FAMILY",P,1.60,2.8,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,203,SUB,0.1875,0.5000,"Cinygmula","GENUS",N,3.20,5.6,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,204,SUB,0.1875,0.5000,"Chironomidae","FAMILY",N,2.00,3.5,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,205,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,206,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,207,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,208,SUB,0.1875,0.5000,"Drunella","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,209,SUB,0.1875,0.5000,"Cinygmula","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,210,SUB,0.1875,0.5000,"Cinygmula","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,211,SUB,0.1875,0.5000,"Heptageniidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,212,SUB,0.1875,0.5000,"Calineuria","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,213,SUB,0.1875,0.5000,"Calineuria","GENUS",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,214,SUB,0.1875,0.5000,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,215,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,7.1,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,216,SUB,0.1875,0.5000,"Baetis","GENUS",N,4.00,7.1,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,217,SUB,0.1875,0.5000,"Paraleptophlebia","GENUS",N,3.20,5.7,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,218,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.7,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,219,SUB,0.1875,0.5000,"Baetis","GENUS",N,3.20,5.7,1.80,1
AS010,2,"FRITZ",SG,2014-07-15,220,SUB,0.1875,0.5000,"Calineuria","GENUS",N,3.20,5.7,1.80,1
